Entity,Layer,XS,YS,XE,YE,XM,YM,point,geometry,X,Y,distance,pointinfo_index
Circle,PS_WSP,37494028.935,2393408.636,37494028.935,2393408.636,37494028.335,2393408.636,1.0,"c(37494028.635000005, 2393408.636)",37494028.635000005,2393408.636,3504.915627071415,
Circle,PS_WSP,37493971.993,2393392.475,37493971.993,2393392.475,37493971.393,2393392.475,1.0,"c(37493971.693, 2393392.475)",37493971.693,2393392.475,3503.206634744893,
Circle,PS_WSP,37491821.681,2393331.117,37491821.681,2393331.117,37491821.081,2393331.117,1.0,"c(37491821.381, 2393331.117)",37491821.381,2393331.117,2576.560822516412,
Circle,PS_WSP,37491880.002,2393331.149,37491880.002,2393331.149,37491879.402,2393331.149,1.0,"c(37491879.702, 2393331.149)",37491879.702,2393331.149,2583.037422846523,
Circle,PS_WSP,37492419.759,2393377.687,37492419.759,2393377.687,37492419.159,2393377.687,1.0,"c(37492419.45900001, 2393377.687)",37492419.45900001,2393377.687,2680.8546049474585,
Circle,PS_WSP,37492389.754,2393377.652,37492389.754,2393377.652,37492389.154,2393377.652,1.0,"c(37492389.453999996, 2393377.652)",37492389.454,2393377.652,2711.710261291651,
Circle,PS_WSP,37492394.049,2393382.602,37492394.049,2393382.602,37492393.449,2393382.602,1.0,"c(37492393.749, 2393382.602)",37492393.749,2393382.602,2720.9628704321535,
Circle,PS_WSP,37492357.588,2393383.274,37492357.588,2393383.274,37492356.988,2393383.274,1.0,"c(37492357.288, 2393383.274)",37492357.288,2393383.274,2716.197183141394,
Circle,PS_WSP,37492359.402,2393383.288,37492359.402,2393383.288,37492358.802,2393383.288,1.0,"c(37492359.102, 2393383.288)",37492359.102,2393383.288,2716.0497278389616,
Circle,PS_WSP,37492298.594,2393377.124,37492298.594,2393377.124,37492297.994,2393377.124,1.0,"c(37492298.294, 2393377.124)",37492298.294,2393377.124,2697.455859111471,
Circle,PS_WSP,37492299.189,2393377.142,37492299.189,2393377.142,37492298.589,2393377.142,1.0,"c(37492298.889, 2393377.142)",37492298.889,2393377.142,2714.4359138420023,
Circle,PS_WSP,37491941.659,2393375.324,37491941.659,2393375.324,37491941.059,2393375.324,1.0,"c(37491941.359, 2393375.324)",37491941.359,2393375.324,2599.9003495725765,
Circle,PS_WSP,37491881.538,2393375.406,37491881.538,2393375.406,37491880.938,2393375.406,1.0,"c(37491881.238000005, 2393375.406)",37491881.238000005,2393375.406,2593.145008029387,
Circle,PS_WSP,37491821.084,2393375.37,37491821.084,2393375.37,37491820.484,2393375.37,1.0,"c(37491820.783999994, 2393375.37)",37491820.784,2393375.37,3619.9260035492166,
Circle,PS_WSP,37491760.959,2393375.36,37491760.959,2393375.36,37491760.359,2393375.36,1.0,"c(37491760.658999994, 2393375.36)",37491760.659,2393375.36,2662.508205933344,
Circle,PS_WSP,37491817.916,2393318.349,37491817.916,2393318.349,37491817.316,2393318.349,1.0,"c(37491817.616, 2393318.349)",37491817.616,2393318.349,2592.495699727193,
Circle,PS_WSP,37493064.527,2393373.889,37493064.527,2393373.889,37493063.927,2393373.889,1.0,"c(37493064.227, 2393373.889)",37493064.227,2393373.889,2968.7287473050374,
Circle,PS_WSP,37489871.436,2394554.87,37489871.436,2394554.87,37489870.836,2394554.87,1.0,"c(37489871.136, 2394554.87)",37489871.136,2394554.87,2072.4630068869124,
Circle,PS_WSP,37489746.418,2395003.173,37489746.418,2395003.173,37489745.818,2395003.173,1.0,"c(37489746.118, 2395003.173)",37489746.118,2395003.173,1925.2145031077569,
Circle,PS_WSP,37489726.127,2395081.522,37489726.127,2395081.522,37489725.527,2395081.522,1.0,"c(37489725.827, 2395081.522)",37489725.827,2395081.522,1881.6250284499288,
Circle,PS_WSP,37490527.003,2393379.037,37490527.003,2393379.037,37490526.403,2393379.037,1.0,"c(37490526.702999994, 2393379.037)",37490526.703,2393379.037,2666.2094092475563,
Circle,PS_WSP,37490526.812,2393376.952,37490526.812,2393376.952,37490526.212,2393376.952,1.0,"c(37490526.511999995, 2393376.952)",37490526.512,2393376.952,2667.110185347279,
Circle,PS_WSP,37490613.975,2393365.804,37490613.975,2393365.804,37490613.375,2393365.804,1.0,"c(37490613.675, 2393365.804)",37490613.675,2393365.804,2642.1261441637953,
Circle,PS_WSP,37490952.729,2393375.978,37490952.729,2393375.978,37490952.129,2393375.978,1.0,"c(37490952.429000005, 2393375.978)",37490952.429000005,2393375.978,2548.3659415087045,
Circle,PS_WSP,37492263.099,2393812.18,37492263.099,2393812.18,37492262.499,2393812.18,1.0,"c(37492262.798999995, 2393812.18)",37492262.799,2393812.18,2263.3270349422437,
Circle,PS_WSP,37492186.551,2394038.824,37492186.551,2394038.824,37492185.951,2394038.824,1.0,"c(37492186.251, 2394038.824)",37492186.251,2394038.824,2281.854578709763,
Circle,PS_WSP,37490057.931,2394212.149,37490057.931,2394212.149,37490057.331,2394212.149,1.0,"c(37490057.631, 2394212.149)",37490057.631,2394212.149,1815.1140648675414,
Circle,PS_WSP,37490050.374,2394215.691,37490050.374,2394215.691,37490049.774,2394215.691,1.0,"c(37490050.074, 2394215.691)",37490050.074,2394215.691,1802.568319165485,
Circle,PS_WSP,37490030.454,2394252.326,37490030.454,2394252.326,37490029.854,2394252.326,1.0,"c(37490030.154, 2394252.326)",37490030.154,2394252.326,1779.7163800941878,
Circle,PS_WSP,37489991.777,2394331.085,37489991.777,2394331.085,37489991.177,2394331.085,1.0,"c(37489991.477, 2394331.085)",37489991.477,2394331.085,1726.6117282519583,
Circle,PS_WSP,37489850.077,2394614.517,37489850.077,2394614.517,37489849.477,2394614.517,1.0,"c(37489849.776999995, 2394614.517)",37489849.777,2394614.517,1560.7765355893202,
Circle,PS_WSP,37489823.449,2394674.642,37489823.449,2394674.642,37489822.849,2394674.642,1.0,"c(37489823.149000004, 2394674.642)",37489823.149,2394674.642,1520.5464611064056,
Circle,PS_WSP,37489814.977,2394710.06,37489814.977,2394710.06,37489814.377,2394710.06,1.0,"c(37489814.677, 2394710.06)",37489814.677,2394710.06,1484.3885350961125,
Circle,PS_WSP,37489800.757,2394778.155,37489800.757,2394778.155,37489800.157,2394778.155,1.0,"c(37489800.457, 2394778.155)",37489800.457,2394778.155,1443.0044155612231,
Circle,PS_WSP,37489782.624,2394847.544,37489782.624,2394847.544,37489782.024,2394847.544,1.0,"c(37489782.324, 2394847.544)",37489782.324,2394847.544,1404.4046721646773,
Circle,PS_WSP,37489788.807,2394823.562,37489788.807,2394823.562,37489788.207,2394823.562,1.0,"c(37489788.507, 2394823.562)",37489788.507,2394823.562,2118.895516976335,
Circle,PS_WSP,37489775.278,2394877.38,37489775.278,2394877.38,37489774.678,2394877.38,1.0,"c(37489774.978, 2394877.38)",37489774.978,2394877.38,1941.1772767630534,
Circle,PS_WSP,37489763.233,2394933.149,37489763.233,2394933.149,37489762.633,2394933.149,1.0,"c(37489762.933, 2394933.149)",37489762.933,2394933.149,1913.9469975915583,
Circle,PS_WSP,37492187.594,2394007.818,37492187.594,2394007.818,37492186.994,2394007.818,1.0,"c(37492187.294, 2394007.818)",37492187.294,2394007.818,3451.0854552400033,
Circle,PS_WSP,37492188.771,2393889.824,37492188.771,2393889.824,37492188.171,2393889.824,1.0,"c(37492188.471, 2393889.824)",37492188.471,2393889.824,3544.377830990684,
Circle,PS_WSP,37492189.001,2393541.868,37492189.001,2393541.868,37492188.401,2393541.868,1.0,"c(37492188.701000005, 2393541.868)",37492188.701000005,2393541.868,3826.008113321448,
Circle,PS_WSP,37492191.31,2393601.085,37492191.31,2393601.085,37492190.71,2393601.085,1.0,"c(37492191.010000005, 2393601.085)",37492191.010000005,2393601.085,3758.5347494752214,
Circle,PS_WSP,37492192.595,2393584.624,37492192.595,2393584.624,37492191.995,2393584.624,1.0,"c(37492192.295, 2393584.624)",37492192.295,2393584.624,3774.194127684817,
Circle,PS_WSP,37491699.249,2393318.806,37491699.249,2393318.806,37491698.649,2393318.806,1.0,"c(37491698.949, 2393318.806)",37491698.949,2393318.806,3686.009526567646,
Circle,PS_WSP,37493799.436,2393318.23,37493799.436,2393318.23,37493798.836,2393318.23,1.0,"c(37493799.136, 2393318.23)",37493799.136,2393318.23,5040.580583902365,
Circle,PS_WSP,37493559.036,2393377.74,37493559.036,2393377.74,37493558.436,2393377.74,1.0,"c(37493558.736, 2393377.74)",37493558.736,2393377.74,4819.444560475867,
Circle,PS_WSP,37493498.434,2393378.251,37493498.434,2393378.251,37493497.834,2393378.251,1.0,"c(37493498.134, 2393378.251)",37493498.134,2393378.251,4779.54307761215,
Circle,PS_WSP,37493439.222,2393376.946,37493439.222,2393376.946,37493438.622,2393376.946,1.0,"c(37493438.922000006, 2393376.946)",37493438.922000006,2393376.946,4730.293657636558,
Circle,PS_WSP,37491578.906,2393375.155,37491578.906,2393375.155,37491578.306,2393375.155,1.0,"c(37491578.606000006, 2393375.155)",37491578.606000006,2393375.155,3532.72534968929,
Circle,PS_WSP,37491612.676,2393387.08,37491612.676,2393387.08,37491612.076,2393387.08,1.0,"c(37491612.376, 2393387.08)",37491612.376,2393387.08,3540.0371861136155,
Circle,PS_WSP,37491639.059,2393375.294,37491639.059,2393375.294,37491638.459,2393375.294,1.0,"c(37491638.759, 2393375.294)",37491638.759,2393375.294,3568.6319880330234,
Circle,PS_WSP,37493915.083,2393383.739,37493915.083,2393383.739,37493914.483,2393383.739,1.0,"c(37493914.783, 2393383.739)",37493914.783,2393383.739,5075.6110909719055,
Circle,PS_WSP,37493858.303,2393379.487,37493858.303,2393379.487,37493857.703,2393379.487,1.0,"c(37493858.003000006, 2393379.487)",37493858.003000006,2393379.487,5032.870791026404,
Circle,PS_WSP,37493799.149,2393382.56,37493799.149,2393382.56,37493798.549,2393382.56,1.0,"c(37493798.849, 2393382.56)",37493798.849,2393382.56,4960.291316339049,
Circle,PS_WSP,37493625.04,2393378.334,37493625.04,2393378.334,37493624.44,2393378.334,1.0,"c(37493624.739999995, 2393378.334)",37493624.74,2393378.334,4831.071728524065,
Circle,PS_WSP,37492197.058,2393322.534,37492197.058,2393322.534,37492196.458,2393322.534,1.0,"c(37492196.758, 2393322.534)",37492196.758,2393322.534,3831.5774099540067,
Circle,PS_WSP,37492119.798,2393331.043,37492119.798,2393331.043,37492119.198,2393331.043,1.0,"c(37492119.497999996, 2393331.043)",37492119.498,2393331.043,3780.2804209143524,
Circle,PS_WSP,37492062.573,2393331.08,37492062.573,2393331.08,37492061.973,2393331.08,1.0,"c(37492062.273, 2393331.08)",37492062.273,2393331.08,3752.9507052361464,
Circle,PS_WSP,37491941.231,2393331.1,37491941.231,2393331.1,37491940.631,2393331.1,1.0,"c(37491940.930999994, 2393331.1)",37491940.931,2393331.1,3655.071110209799,
Circle,PS_WSP,37491637.831,2393332.409,37491637.831,2393332.409,37491637.231,2393332.409,1.0,"c(37491637.531, 2393332.409)",37491637.531,2393332.409,3487.841650677655,
Circle,PS_WSP,37491579.436,2393332.547,37491579.436,2393332.547,37491578.836,2393332.547,1.0,"c(37491579.136, 2393332.547)",37491579.136,2393332.547,3463.93128331452,
Circle,PS_WSP,37492185.739,2394099.789,37492185.739,2394099.789,37492185.139,2394099.789,1.0,"c(37492185.438999996, 2394099.789)",37492185.439,2394099.789,3242.1315704627846,
Circle,PS_WSP,37492185.834,2394097.834,37492185.834,2394097.834,37492185.234,2394097.834,1.0,"c(37492185.533999994, 2394097.834)",37492185.534,2394097.834,3241.865668473029,
Circle,PS_WSP,37491789.977,2395466.501,37491789.977,2395466.501,37491789.377,2395466.501,1.0,"c(37491789.677, 2395466.501)",37491789.677,2395466.501,2097.655802077594,
Circle,PS_WSP,37491852.739,2395458.539,37491852.739,2395458.539,37491852.139,2395458.539,1.0,"c(37491852.438999996, 2395458.539)",37491852.439,2395458.539,2164.352117280136,
Circle,PS_WSP,37491955.824,2395466.062,37491955.824,2395466.062,37491955.224,2395466.062,1.0,"c(37491955.524000004, 2395466.062)",37491955.524,2395466.062,2232.19293067636,
Circle,PS_WSP,37491957.113,2395466.099,37491957.113,2395466.099,37491956.513,2395466.099,1.0,"c(37491956.81299999, 2395466.099)",37491956.81299999,2395466.099,2237.637652436507,
Circle,PS_WSP,37491956.619,2395460.417,37491956.619,2395460.417,37491956.019,2395460.417,1.0,"c(37491956.319000006, 2395460.417)",37491956.319000006,2395460.417,2239.1009828830715,
Circle,PS_WSP,37491973.982,2395475.776,37491973.982,2395475.776,37491973.382,2395475.776,1.0,"c(37491973.682, 2395475.776)",37491973.682,2395475.776,2242.680231029852,
Circle,PS_WSP,37491977.833,2395474.381,37491977.833,2395474.381,37491977.233,2395474.381,1.0,"c(37491977.533, 2395474.381)",37491977.533,2395474.381,2254.7272061566737,
Circle,PS_WSP,37492151.151,2395528.398,37492151.151,2395528.398,37492150.551,2395528.398,1.0,"c(37492150.850999996, 2395528.398)",37492150.851,2395528.398,2371.8507642312434,
Circle,PS_WSP,37492151.108,2395520.553,37492151.108,2395520.553,37492150.508,2395520.553,1.0,"c(37492150.808, 2395520.553)",37492150.808,2395520.553,2376.5939762902917,
Circle,PS_WSP,37492154.291,2395525.614,37492154.291,2395525.614,37492153.691,2395525.614,1.0,"c(37492153.991, 2395525.614)",37492153.991,2395525.614,1188.6728894822643,
Circle,PS_WSP,37492362.093,2395761.584,37492362.093,2395761.584,37492361.493,2395761.584,1.0,"c(37492361.793, 2395761.584)",37492361.793,2395761.584,1344.1569733925921,
Circle,PS_WSP,37492366.508,2395757.557,37492366.508,2395757.557,37492365.908,2395757.557,1.0,"c(37492366.208000004, 2395757.557)",37492366.208,2395757.557,1367.726346292582,
Circle,PS_WSP,37492374.822,2395773.679,37492374.822,2395773.679,37492374.222,2395773.679,1.0,"c(37492374.522, 2395773.679)",37492374.522,2395773.679,1404.79984977831,
Circle,PS_WSP,37492379.342,2395772.037,37492379.342,2395772.037,37492378.742,2395772.037,1.0,"c(37492379.041999996, 2395772.037)",37492379.042,2395772.037,1409.9570564621292,
Circle,PS_WSP,37492442.421,2395884.1614,37492442.421,2395884.1614,37492441.821,2395884.1614,1.0,"c(37492442.121, 2395884.1614)",37492442.121,2395884.1614,1497.0592228838395,
Circle,PS_WSP,37492438.144,2395883.9534,37492438.144,2395883.9534,37492437.544,2395883.9534,1.0,"c(37492437.844, 2395883.9534)",37492437.844,2395883.9534,1517.7682709402307,
Circle,PS_WSP,37492473.1436,2396007.7694,37492473.1436,2396007.7694,37492472.5436,2396007.7694,1.0,"c(37492472.843600005, 2396007.7694)",37492472.843600005,2396007.7694,1561.1834620742165,
Circle,PS_WSP,37492473.1768,2396013.3386,37492473.1768,2396013.3386,37492472.5768,2396013.3386,1.0,"c(37492472.8768, 2396013.3386)",37492472.8768,2396013.3386,1650.7115503544208,
Circle,PS_WSP,37492535.3476,2396004.3298,37492535.3476,2396004.3298,37492534.7476,2396004.3298,1.0,"c(37492535.0476, 2396004.3298)",37492535.0476,2396004.3298,1761.4170282387302,
Circle,PS_WSP,37492535.2364,2396013.9302,37492535.2364,2396013.9302,37492534.6364,2396013.9302,1.0,"c(37492534.9364, 2396013.9302)",37492534.9364,2396013.9302,1762.108606134743,
Circle,PS_WSP,37492742.9098,2396180.7194,37492742.9098,2396180.7194,37492742.3098,2396180.7194,1.0,"c(37492742.609799996, 2396180.7194)",37492742.6098,2396180.7194,1987.0071928957323,
Circle,PS_WSP,37492757.574,2396284.4904,37492757.574,2396284.4904,37492756.974,2396284.4904,1.0,"c(37492757.274000004, 2396284.4904)",37492757.274,2396284.4904,2049.2679902691552,
Circle,PS_WSP,37492748.5294,2396284.8636,37492748.5294,2396284.8636,37492747.9294,2396284.8636,1.0,"c(37492748.229399994, 2396284.8636)",37492748.2294,2396284.8636,2040.7493288836883,
Circle,PS_WSP,37492962.6286,2396439.766,37492962.6286,2396439.766,37492962.0286,2396439.766,1.0,"c(37492962.328600004, 2396439.766)",37492962.3286,2396439.766,2283.736446590517,
Circle,PS_WSP,37492957.4284,2396439.6276,37492957.4284,2396439.6276,37492956.8284,2396439.6276,1.0,"c(37492957.1284, 2396439.6276)",37492957.1284,2396439.6276,2306.790616775781,
Circle,PS_WSP,37493162.75,2396617.695,37493162.75,2396617.695,37493162.15,2396617.695,1.0,"c(37493162.45, 2396617.695)",37493162.45,2396617.695,2552.172651940612,
Circle,PS_WSP,37493157.788,2396617.695,37493157.788,2396617.695,37493157.188,2396617.695,1.0,"c(37493157.488000005, 2396617.695)",37493157.488000005,2396617.695,2524.197338916946,
Circle,PS_WSP,37493090.588,2396544.613,37493090.588,2396544.613,37493089.988,2396544.613,1.0,"c(37493090.288, 2396544.613)",37493090.288,2396544.613,2469.3113843937285,
Circle,PS_WSP,37493093.554,2396543.015,37493093.554,2396543.015,37493092.954,2396543.015,1.0,"c(37493093.254, 2396543.015)",37493093.254,2396543.015,2471.0213953282278,
Circle,PS_WSP,37493232.38,2396665.04,37493232.38,2396665.04,37493231.78,2396665.04,1.0,"c(37493232.08, 2396665.04)",37493232.08,2396665.04,2638.4427471215977,
Circle,PS_WSP,37491760.425,2393329.044,37491760.425,2393329.044,37491759.825,2393329.044,1.0,"c(37491760.125, 2393329.044)",37491760.125,2393329.044,2745.273600936523,
Circle,PS_WSP,37489964.829,2394385.83,37489964.829,2394385.83,37489964.229,2394385.83,1.0,"c(37489964.529, 2394385.83)",37489964.529,2394385.83,1656.1606512407616,
Circle,PS_WSP,37489950.885,2394416.672,37489950.885,2394416.672,37489950.285,2394416.672,1.0,"c(37489950.58499999, 2394416.672)",37489950.58499999,2394416.672,1624.5797278315104,
Circle,PS_WSP,37489910.65,2394492.931,37489910.65,2394492.931,37489910.05,2394492.931,1.0,"c(37489910.349999994, 2394492.931)",37489910.35,2394492.931,1574.527603239027,
Circle,PS_WSP,37489886.547,2394526.902,37489886.547,2394526.902,37489885.947,2394526.902,1.0,"c(37489886.246999994, 2394526.902)",37489886.247,2394526.902,1551.16435083648,
Circle,PS_WSP,37491751.675,2395468.898,37491751.675,2395468.898,37491751.075,2395468.898,1.0,"c(37491751.375, 2395468.898)",37491751.375,2395468.898,1164.7800817673724,
Circle,PS_WSP,37491789.974,2395469.271,37491789.974,2395469.271,37491789.374,2395469.271,1.0,"c(37491789.673999995, 2395469.271)",37491789.674,2395469.271,2183.2952548619874,
Circle,PS_WSP,37492154.011,2395520.548,37492154.011,2395520.548,37492153.411,2395520.548,1.0,"c(37492153.710999995, 2395520.548)",37492153.711,2395520.548,2468.552940320867,
Circle,PS_WSP,37492349.203,2395714.28,37492349.203,2395714.28,37492348.603,2395714.28,1.0,"c(37492348.903, 2395714.28)",37492348.903,2395714.28,2576.1954518214466,
Circle,PS_WSP,37492344.03,2395714.452,37492344.03,2395714.452,37492343.43,2395714.452,1.0,"c(37492343.730000004, 2395714.452)",37492343.73,2395714.452,2577.654879560132,
Circle,PS_WSP,37492344.233,2395719.016,37492344.233,2395719.016,37492343.633,2395719.016,1.0,"c(37492343.933, 2395719.016)",37492343.933,2395719.016,2570.517789696621,
Circle,PS_WSP,37492348.942,2395719.682,37492348.942,2395719.682,37492348.342,2395719.682,1.0,"c(37492348.642000005, 2395719.682)",37492348.642000005,2395719.682,2576.751821447277,
Circle,PS_WSP,37492344.299,2395719.934,37492344.299,2395719.934,37492343.699,2395719.934,1.0,"c(37492343.999, 2395719.934)",37492343.999,2395719.934,2578.7180272385076,
Circle,PS_WSP,37492350.704,2395747.074,37492350.704,2395747.074,37492350.104,2395747.074,1.0,"c(37492350.404, 2395747.074)",37492350.404,2395747.074,2567.057547438211,
Circle,PS_WSP,37492354.7232,2395743.4708,37492354.7232,2395743.4708,37492354.1232,2395743.4708,1.0,"c(37492354.4232, 2395743.4708)",37492354.4232,2395743.4708,2577.2779140203897,
Circle,PS_WSP,37492587.299,2396149.535,37492587.299,2396149.535,37492586.699,2396149.535,1.0,"c(37492586.999, 2396149.535)",37492586.999,2396149.535,2743.676806276717,
Circle,PS_WSP,37492593.57,2396149.07,37492593.57,2396149.07,37492592.97,2396149.07,1.0,"c(37492593.269999996, 2396149.07)",37492593.27,2396149.07,2740.5329242429552,
