Entity,Layer,XS,YS,XE,YE,XM,YM,point,geometry,X,Y
Circle,PS_WSP,37493965.207,2395794.421,37493965.207,2395794.421,37493964.607,2395794.421,1.0,"c(37493964.907000005, 2395794.421)",37493964.907000005,2395794.421
Circle,PS_WSP,37493558.573,2396248.578,37493558.573,2396248.578,37493557.973,2396248.578,1.0,"c(37493558.273, 2396248.578)",37493558.273,2396248.578
Circle,PS_WSP,37493543.695,2396248.979,37493543.695,2396248.979,37493543.095,2396248.979,1.0,"c(37493543.394999996, 2396248.979)",37493543.394999996,2396248.979
Circle,PS_WSP,37493397.108,2396221.5,37493397.108,2396221.5,37493396.508,2396221.5,1.0,"c(37493396.808, 2396221.5)",37493396.808,2396221.5
Circle,PS_WSP,37493385.446,2396220.965,37493385.446,2396220.965,37493384.846,2396220.965,1.0,"c(37493385.146, 2396220.965)",37493385.146,2396220.965
Circle,PS_WSP,37493774.883,2394911.458,37493774.883,2394911.458,37493774.283,2394911.458,1.0,"c(37493774.583000004, 2394911.458)",37493774.583000004,2394911.458
Circle,PS_WSP,37493831.822,2395112.602,37493831.822,2395112.602,37493831.222,2395112.602,1.0,"c(37493831.522, 2395112.602)",37493831.522,2395112.602
Circle,PS_WSP,37493841.697,2395097.75,37493841.697,2395097.75,37493841.097,2395097.75,1.0,"c(37493841.397, 2395097.75)",37493841.397,2395097.75
Circle,PS_WSP,37491494.899,2394987.371,37491494.899,2394987.371,37491494.299,2394987.371,1.0,"c(37491494.599, 2394987.371)",37491494.599,2394987.371
Circle,PS_WSP,37493348.607,2396346.43,37493348.607,2396346.43,37493348.007,2396346.43,1.0,"c(37493348.307, 2396346.43)",37493348.307,2396346.43
Circle,PS_WSP,37493253.324,2396173.491,37493253.324,2396173.491,37493252.724,2396173.491,1.0,"c(37493253.024000004, 2396173.491)",37493253.024000004,2396173.491
Circle,PS_WSP,37493232.064,2396160.192,37493232.064,2396160.192,37493231.464,2396160.192,1.0,"c(37493231.764, 2396160.192)",37493231.764,2396160.192
Circle,PS_WSP,37493307.051,2396354.336,37493307.051,2396354.336,37493306.451,2396354.336,1.0,"c(37493306.751, 2396354.336)",37493306.751,2396354.336
Circle,PS_WSP,37493220.774,2396285.83,37493220.774,2396285.83,37493220.174,2396285.83,1.0,"c(37493220.474, 2396285.83)",37493220.474,2396285.83
Circle,PS_WSP,37493803.996,2394983.501,37493803.996,2394983.501,37493803.396,2394983.501,1.0,"c(37493803.695999995, 2394983.501)",37493803.695999995,2394983.501
Circle,PS_WSP,37493399.594,2396276.174,37493399.594,2396276.174,37493398.994,2396276.174,1.0,"c(37493399.294, 2396276.174)",37493399.294,2396276.174
Circle,PS_WSP,37493790.881,2395638.034,37493790.881,2395638.034,37493790.281,2395638.034,1.0,"c(37493790.581, 2395638.034)",37493790.581,2395638.034
Circle,PS_WSP,37493789.227,2395637.689,37493789.227,2395637.689,37493788.627,2395637.689,1.0,"c(37493788.927, 2395637.689)",37493788.927,2395637.689
Circle,PS_WSP,37493813.903,2395636.343,37493813.903,2395636.343,37493813.303,2395636.343,1.0,"c(37493813.603, 2395636.343)",37493813.603,2395636.343
Circle,PS_WSP,37492389.036,2396389.693,37492389.036,2396389.693,37492388.436,2396389.693,1.0,"c(37492388.736, 2396389.693)",37492388.736,2396389.693
Circle,PS_WSP,37492395.898,2396438.884,37492395.898,2396438.884,37492395.298,2396438.884,1.0,"c(37492395.598000005, 2396438.884)",37492395.598000005,2396438.884
Circle,PS_WSP,37493089.116,2396666.402,37493089.116,2396666.402,37493088.516,2396666.402,1.0,"c(37493088.816, 2396666.402)",37493088.816,2396666.402
Circle,PS_WSP,37493042.932,2396667.134,37493042.932,2396667.134,37493042.332,2396667.134,1.0,"c(37493042.632, 2396667.134)",37493042.632,2396667.134
Circle,PS_WSP,37493043.653,2396685.146,37493043.653,2396685.146,37493043.053,2396685.146,1.0,"c(37493043.353, 2396685.146)",37493043.353,2396685.146
Circle,PS_WSP,37493046.858,2396703.728,37493046.858,2396703.728,37493046.258,2396703.728,1.0,"c(37493046.558, 2396703.728)",37493046.558,2396703.728
Circle,PS_WSP,37491512.221,2395628.065,37491512.221,2395628.065,37491511.621,2395628.065,1.0,"c(37491511.921000004, 2395628.065)",37491511.921000004,2395628.065
Circle,PS_WSP,37491076.594,2395196.529,37491076.594,2395196.529,37491075.994,2395196.529,1.0,"c(37491076.294, 2395196.529)",37491076.294,2395196.529
Circle,PS_WSP,37491029.047,2395247.506,37491029.047,2395247.506,37491028.447,2395247.506,1.0,"c(37491028.746999994, 2395247.506)",37491028.746999994,2395247.506
Circle,PS_WSP,37491074.358,2395227.088,37491074.358,2395227.088,37491073.758,2395227.088,1.0,"c(37491074.058, 2395227.088)",37491074.058,2395227.088
Circle,PS_WSP,37490522.298,2395328.116,37490522.298,2395328.116,37490521.698,2395328.116,1.0,"c(37490521.997999996, 2395328.116)",37490521.997999996,2395328.116
Circle,PS_WSP,37490478.913,2395347.639,37490478.913,2395347.639,37490478.313,2395347.639,1.0,"c(37490478.613000005, 2395347.639)",37490478.613000005,2395347.639
Circle,PS_WSP,37490494.395,2395312.369,37490494.395,2395312.369,37490493.795,2395312.369,1.0,"c(37490494.095, 2395312.369)",37490494.095,2395312.369
Circle,PS_WSP,37490497.304,2395309.913,37490497.304,2395309.913,37490496.704,2395309.913,1.0,"c(37490497.004, 2395309.913)",37490497.004,2395309.913
Circle,PS_WSP,37490496.676,2395318.251,37490496.676,2395318.251,37490496.076,2395318.251,1.0,"c(37490496.376, 2395318.251)",37490496.376,2395318.251
Circle,PS_WSP,37490535.7,2395328.036,37490535.7,2395328.036,37490535.1,2395328.036,1.0,"c(37490535.400000006, 2395328.036)",37490535.400000006,2395328.036
Circle,PS_WSP,37490540.853,2395291.792,37490540.853,2395291.792,37490540.253,2395291.792,1.0,"c(37490540.553, 2395291.792)",37490540.553,2395291.792
Circle,PS_WSP,37493346.872,2395856.926,37493346.872,2395856.926,37493346.272,2395856.926,1.0,"c(37493346.572, 2395856.926)",37493346.572,2395856.926
Circle,PS_WSP,37493346.371,2395901.742,37493346.371,2395901.742,37493345.771,2395901.742,1.0,"c(37493346.070999995, 2395901.742)",37493346.070999995,2395901.742
Circle,PS_WSP,37493403.757,2396046.01,37493403.757,2396046.01,37493403.157,2396046.01,1.0,"c(37493403.457, 2396046.01)",37493403.457,2396046.01
Circle,PS_WSP,37493558.123,2396287.69,37493558.123,2396287.69,37493557.523,2396287.69,1.0,"c(37493557.823, 2396287.69)",37493557.823,2396287.69
Circle,PS_WSP,37493542.308,2396288.617,37493542.308,2396288.617,37493541.708,2396288.617,1.0,"c(37493542.008, 2396288.617)",37493542.008,2396288.617
Circle,PS_WSP,37492435.306,2396737.251,37492435.306,2396737.251,37492434.706,2396737.251,1.0,"c(37492435.006, 2396737.251)",37492435.006,2396737.251
Circle,PS_WSP,37493899.242,2396521.269,37493899.242,2396521.269,37493898.642,2396521.269,1.0,"c(37493898.942, 2396521.269)",37493898.942,2396521.269
Circle,PS_WSP,37493232.924,2396023.54,37493232.924,2396023.54,37493232.324,2396023.54,1.0,"c(37493232.624, 2396023.54)",37493232.624,2396023.54
Circle,PS_WSP,37493237.19,2396018.517,37493237.19,2396018.517,37493236.59,2396018.517,1.0,"c(37493236.89, 2396018.517)",37493236.89,2396018.517
Circle,PS_WSP,37492487.174,2396753.727,37492487.174,2396753.727,37492486.574,2396753.727,1.0,"c(37492486.874, 2396753.727)",37492486.874,2396753.727
Circle,PS_WSP,37492499.978,2396740.82,37492499.978,2396740.82,37492499.378,2396740.82,1.0,"c(37492499.678, 2396740.82)",37492499.678,2396740.82
Circle,PS_WSP,37492841.597,2396471.268,37492841.597,2396471.268,37492840.997,2396471.268,1.0,"c(37492841.297000006, 2396471.268)",37492841.297000006,2396471.268
Circle,PS_WSP,37491717.929,2395581.452,37491717.929,2395581.452,37491717.329,2395581.452,1.0,"c(37491717.629, 2395581.452)",37491717.629,2395581.452
Circle,PS_WSP,37492891.867,2396760.163,37492891.867,2396760.163,37492891.267,2396760.163,1.0,"c(37492891.567, 2396760.163)",37492891.567,2396760.163
Circle,PS_WSP,37492873.717,2395199.224,37492873.717,2395199.224,37492873.117,2395199.224,1.0,"c(37492873.416999996, 2395199.224)",37492873.416999996,2395199.224
Circle,PS_WSP,37492437.138,2396136.772,37492437.138,2396136.772,37492436.538,2396136.772,1.0,"c(37492436.838, 2396136.772)",37492436.838,2396136.772
Circle,PS_WSP,37493016.798,2396603.731,37493016.798,2396603.731,37493016.198,2396603.731,1.0,"c(37493016.497999996, 2396603.731)",37493016.497999996,2396603.731
Circle,PS_WSP,37492959.84,2396717.684,37492959.84,2396717.684,37492959.24,2396717.684,1.0,"c(37492959.54000001, 2396717.684)",37492959.54000001,2396717.684
Circle,PS_WSP,37492943.838,2396514.874,37492943.838,2396514.874,37492943.238,2396514.874,1.0,"c(37492943.538, 2396514.874)",37492943.538,2396514.874
Circle,PS_WSP,37492965.183,2396513.245,37492965.183,2396513.245,37492964.583,2396513.245,1.0,"c(37492964.883, 2396513.245)",37492964.883,2396513.245
Circle,PS_WSP,37492951.195,2396474.629,37492951.195,2396474.629,37492950.595,2396474.629,1.0,"c(37492950.894999996, 2396474.629)",37492950.894999996,2396474.629
Circle,PS_WSP,37492907.627,2396455.515,37492907.627,2396455.515,37492907.027,2396455.515,1.0,"c(37492907.327, 2396455.515)",37492907.327,2396455.515
Circle,PS_WSP,37492767.222,2396432.077,37492767.222,2396432.077,37492766.622,2396432.077,1.0,"c(37492766.922000006, 2396432.077)",37492766.922000006,2396432.077
Circle,PS_WSP,37490540.494,2395704.152,37490540.494,2395704.152,37490539.894,2395704.152,1.0,"c(37490540.194000006, 2395704.152)",37490540.194000006,2395704.152
Circle,PS_WSP,37490975.294,2395326.794,37490975.294,2395326.794,37490974.694,2395326.794,1.0,"c(37490974.994, 2395326.794)",37490974.994,2395326.794
Circle,PS_WSP,37490967.992,2395331.91,37490967.992,2395331.91,37490967.392,2395331.91,1.0,"c(37490967.692, 2395331.91)",37490967.692,2395331.91
Circle,PS_WSP,37490922.176,2395347.441,37490922.176,2395347.441,37490921.576,2395347.441,1.0,"c(37490921.876, 2395347.441)",37490921.876,2395347.441
Circle,PS_WSP,37491483.103,2395619.261,37491483.103,2395619.261,37491482.503,2395619.261,1.0,"c(37491482.803, 2395619.261)",37491482.803,2395619.261
Circle,PS_WSP,37491167.729,2395572.562,37491167.729,2395572.562,37491167.129,2395572.562,1.0,"c(37491167.429000005, 2395572.562)",37491167.429000005,2395572.562
Circle,PS_WSP,37491163.171,2395573.074,37491163.171,2395573.074,37491162.571,2395573.074,1.0,"c(37491162.871, 2395573.074)",37491162.871,2395573.074
Circle,PS_WSP,37492831.123,2396172.905,37492831.123,2396172.905,37492830.523,2396172.905,1.0,"c(37492830.823, 2396172.905)",37492830.823,2396172.905
Circle,PS_WSP,37492825.587,2396188.026,37492825.587,2396188.026,37492824.987,2396188.026,1.0,"c(37492825.287, 2396188.026)",37492825.287,2396188.026
Circle,PS_WSP,37492874.196,2395069.836,37492874.196,2395069.836,37492873.596,2395069.836,1.0,"c(37492873.896, 2395069.836)",37492873.896,2395069.836
Circle,PS_WSP,37491485.634,2394794.519,37491485.634,2394794.519,37491485.034,2394794.519,1.0,"c(37491485.33400001, 2394794.519)",37491485.33400001,2394794.519
Circle,PS_WSP,37491716.95,2395303.636,37491716.95,2395303.636,37491716.35,2395303.636,1.0,"c(37491716.650000006, 2395303.636)",37491716.650000006,2395303.636
Circle,PS_WSP,37491285.743,2394781.631,37491285.743,2394781.631,37491285.143,2394781.631,1.0,"c(37491285.443, 2394781.631)",37491285.443,2394781.631
Circle,PS_WSP,37491200.272,2394792.636,37491200.272,2394792.636,37491199.672,2394792.636,1.0,"c(37491199.972, 2394792.636)",37491199.972,2394792.636
Circle,PS_WSP,37492591.588,2396435.913,37492591.588,2396435.913,37492590.988,2396435.913,1.0,"c(37492591.288, 2396435.913)",37492591.288,2396435.913
Circle,PS_WSP,37492591.906,2396413.898,37492591.906,2396413.898,37492591.306,2396413.898,1.0,"c(37492591.606000006, 2396413.898)",37492591.606000006,2396413.898
Circle,PS_WSP,37491213.56,2395573.078,37491213.56,2395573.078,37491212.96,2395573.078,1.0,"c(37491213.260000005, 2395573.078)",37491213.260000005,2395573.078
Circle,PS_WSP,37491079.332,2395294.481,37491079.332,2395294.481,37491078.732,2395294.481,1.0,"c(37491079.032000005, 2395294.481)",37491079.032000005,2395294.481
Circle,PS_WSP,37491079.675,2395265.971,37491079.675,2395265.971,37491079.075,2395265.971,1.0,"c(37491079.375, 2395265.971)",37491079.375,2395265.971
Circle,PS_WSP,37491075.505,2395228.333,37491075.505,2395228.333,37491074.905,2395228.333,1.0,"c(37491075.205, 2395228.333)",37491075.205,2395228.333
Circle,PS_WSP,37491075.867,2395230.572,37491075.867,2395230.572,37491075.267,2395230.572,1.0,"c(37491075.567, 2395230.572)",37491075.567,2395230.572
Circle,PS_WSP,37492874.073,2395125.118,37492874.073,2395125.118,37492873.473,2395125.118,1.0,"c(37492873.773, 2395125.118)",37492873.773,2395125.118
Circle,PS_WSP,37492961.866,2396765.387,37492961.866,2396765.387,37492961.266,2396765.387,1.0,"c(37492961.566, 2396765.387)",37492961.566,2396765.387
Circle,PS_WSP,37491376.676,2394761.693,37491376.676,2394761.693,37491376.076,2394761.693,1.0,"c(37491376.376, 2394761.693)",37491376.376,2394761.693
Circle,PS_WSP,37491367.9,2394765.417,37491367.9,2394765.417,37491367.3,2394765.417,1.0,"c(37491367.599999994, 2394765.417)",37491367.599999994,2394765.417
Circle,PS_WSP,37491318.403,2394774.158,37491318.403,2394774.158,37491317.803,2394774.158,1.0,"c(37491318.103, 2394774.158)",37491318.103,2394774.158
Circle,PS_WSP,37491094.814,2394823.351,37491094.814,2394823.351,37491094.214,2394823.351,1.0,"c(37491094.514, 2394823.351)",37491094.514,2394823.351
Circle,PS_WSP,37491054.466,2394826.484,37491054.466,2394826.484,37491053.866,2394826.484,1.0,"c(37491054.16599999, 2394826.484)",37491054.16599999,2394826.484
Circle,PS_WSP,37492605.527,2396443.134,37492605.527,2396443.134,37492604.927,2396443.134,1.0,"c(37492605.227, 2396443.134)",37492605.227,2396443.134
Circle,PS_WSP,37492701.993,2396467.809,37492701.993,2396467.809,37492701.393,2396467.809,1.0,"c(37492701.693, 2396467.809)",37492701.693,2396467.809
Circle,PS_WSP,37492728.31,2396463.937,37492728.31,2396463.937,37492727.71,2396463.937,1.0,"c(37492728.010000005, 2396463.937)",37492728.010000005,2396463.937
Circle,PS_WSP,37491535.582,2394928.669,37491535.582,2394928.669,37491534.982,2394928.669,1.0,"c(37491535.282000005, 2394928.669)",37491535.282000005,2394928.669
Circle,PS_WSP,37491095.19,2395516.63,37491095.19,2395516.63,37491094.59,2395516.63,1.0,"c(37491094.89, 2395516.63)",37491094.89,2395516.63
Circle,PS_WSP,37491165.846,2395495.869,37491165.846,2395495.869,37491165.246,2395495.869,1.0,"c(37491165.546000004, 2395495.869)",37491165.546000004,2395495.869
Circle,PS_WSP,37491212.871,2395447.02,37491212.871,2395447.02,37491212.271,2395447.02,1.0,"c(37491212.570999995, 2395447.02)",37491212.570999995,2395447.02
Circle,PS_WSP,37492873.782,2395169.346,37492873.782,2395169.346,37492873.182,2395169.346,1.0,"c(37492873.48199999, 2395169.346)",37492873.48199999,2395169.346
Circle,PS_WSP,37492873.71,2395188.542,37492873.71,2395188.542,37492873.11,2395188.542,1.0,"c(37492873.41, 2395188.542)",37492873.41,2395188.542
Circle,PS_WSP,37492944.105,2396582.687,37492944.105,2396582.687,37492943.505,2396582.687,1.0,"c(37492943.805, 2396582.687)",37492943.805,2396582.687
Circle,PS_WSP,37492945.441,2396544.377,37492945.441,2396544.377,37492944.841,2396544.377,1.0,"c(37492945.141, 2396544.377)",37492945.141,2396544.377
Circle,PS_WSP,37492962.999,2396543.073,37492962.999,2396543.073,37492962.399,2396543.073,1.0,"c(37492962.699, 2396543.073)",37492962.699,2396543.073
Circle,PS_WSP,37492866.408,2396560.717,37492866.408,2396560.717,37492865.808,2396560.717,1.0,"c(37492866.107999995, 2396560.717)",37492866.107999995,2396560.717
Circle,PS_WSP,37492834.619,2396701.552,37492834.619,2396701.552,37492834.019,2396701.552,1.0,"c(37492834.319000006, 2396701.552)",37492834.319000006,2396701.552
Circle,PS_WSP,37492776.447,2396687.816,37492776.447,2396687.816,37492775.847,2396687.816,1.0,"c(37492776.147, 2396687.816)",37492776.147,2396687.816
Circle,PS_WSP,37492800.603,2396655.776,37492800.603,2396655.776,37492800.003,2396655.776,1.0,"c(37492800.303, 2396655.776)",37492800.303,2396655.776
Circle,PS_WSP,37492785.782,2396656.618,37492785.782,2396656.618,37492785.182,2396656.618,1.0,"c(37492785.48199999, 2396656.618)",37492785.48199999,2396656.618
Circle,PS_WSP,37492789.824,2396632.669,37492789.824,2396632.669,37492789.224,2396632.669,1.0,"c(37492789.524000004, 2396632.669)",37492789.524000004,2396632.669
Circle,PS_WSP,37492786.922,2396557.665,37492786.922,2396557.665,37492786.322,2396557.665,1.0,"c(37492786.621999994, 2396557.665)",37492786.621999994,2396557.665
Circle,PS_WSP,37492801.225,2396591.658,37492801.225,2396591.658,37492800.625,2396591.658,1.0,"c(37492800.925, 2396591.658)",37492800.925,2396591.658
Circle,PS_WSP,37492800.447,2396632.198,37492800.447,2396632.198,37492799.847,2396632.198,1.0,"c(37492800.147, 2396632.198)",37492800.147,2396632.198
Circle,PS_WSP,37492785.982,2396633.769,37492785.982,2396633.769,37492785.382,2396633.769,1.0,"c(37492785.682, 2396633.769)",37492785.682,2396633.769
Circle,PS_WSP,37492653.474,2396801.658,37492653.474,2396801.658,37492652.874,2396801.658,1.0,"c(37492653.173999995, 2396801.658)",37492653.173999995,2396801.658
Circle,PS_WSP,37492636.747,2396800.678,37492636.747,2396800.678,37492636.147,2396800.678,1.0,"c(37492636.447, 2396800.678)",37492636.447,2396800.678
Circle,PS_WSP,37492634.671,2396788.133,37492634.671,2396788.133,37492634.071,2396788.133,1.0,"c(37492634.371, 2396788.133)",37492634.371,2396788.133
Circle,PS_WSP,37492726.615,2396541.644,37492726.615,2396541.644,37492726.015,2396541.644,1.0,"c(37492726.315, 2396541.644)",37492726.315,2396541.644
Circle,PS_WSP,37492725.012,2396593.951,37492725.012,2396593.951,37492724.412,2396593.951,1.0,"c(37492724.712, 2396593.951)",37492724.712,2396593.951
Circle,PS_WSP,37492725.086,2396624.657,37492725.086,2396624.657,37492724.486,2396624.657,1.0,"c(37492724.786, 2396624.657)",37492724.786,2396624.657
Circle,PS_WSP,37492660.998,2396672.543,37492660.998,2396672.543,37492660.398,2396672.543,1.0,"c(37492660.698, 2396672.543)",37492660.698,2396672.543
Circle,PS_WSP,37491375.537,2395899.705,37491375.537,2395899.705,37491374.937,2395899.705,1.0,"c(37491375.237, 2395899.705)",37491375.237,2395899.705
Circle,PS_WSP,37492572.155,2396702.149,37492572.155,2396702.149,37492571.555,2396702.149,1.0,"c(37492571.855000004, 2396702.149)",37492571.855000004,2396702.149
Circle,PS_WSP,37492572.301,2396686.958,37492572.301,2396686.958,37492571.701,2396686.958,1.0,"c(37492572.001, 2396686.958)",37492572.001,2396686.958
Circle,PS_WSP,37492446.381,2396623.004,37492446.381,2396623.004,37492445.781,2396623.004,1.0,"c(37492446.081, 2396623.004)",37492446.081,2396623.004
Circle,PS_WSP,37492437.392,2396624.532,37492437.392,2396624.532,37492436.792,2396624.532,1.0,"c(37492437.092, 2396624.532)",37492437.092,2396624.532
Circle,PS_WSP,37492539.961,2396661.479,37492539.961,2396661.479,37492539.361,2396661.479,1.0,"c(37492539.661, 2396661.479)",37492539.661,2396661.479
Circle,PS_WSP,37492527.301,2396586.716,37492527.301,2396586.716,37492526.701,2396586.716,1.0,"c(37492527.001, 2396586.716)",37492527.001,2396586.716
Circle,PS_WSP,37492525.471,2396531.144,37492525.471,2396531.144,37492524.871,2396531.144,1.0,"c(37492525.171000004, 2396531.144)",37492525.171000004,2396531.144
Circle,PS_WSP,37492446.26,2396510.446,37492446.26,2396510.446,37492445.66,2396510.446,1.0,"c(37492445.95999999, 2396510.446)",37492445.95999999,2396510.446
