cod,data_time,date,hour,weekday,week,day_count,week_count,data_start_time,data_duration,data_duration_hour
118.4,2023-03-14 03:34:00,2023-03-14,03:00:00,Tuesday,2023-03-13,2820,11285,2023-03-14 01:34:30,01:59:30,1.9917
107.3,2023-03-14 05:34:00,2023-03-14,05:00:00,Tuesday,2023-03-13,2820,11285,2023-03-14 03:34:30,01:59:30,1.9917
101.3,2023-03-14 07:34:00,2023-03-14,07:00:00,Tuesday,2023-03-13,2820,11285,2023-03-14 05:34:30,01:59:30,1.9917
98.1,2023-03-14 09:34:00,2023-03-14,09:00:00,Tuesday,2023-03-13,2820,11285,2023-03-14 07:34:30,01:59:30,1.9917
91.0,2023-03-14 11:34:00,2023-03-14,11:00:00,Tuesday,2023-03-13,2820,11285,2023-03-14 09:34:30,01:59:30,1.9917
92.9,2023-03-14 13:34:00,2023-03-14,13:00:00,Tuesday,2023-03-13,2820,11285,2023-03-14 11:34:30,01:59:30,1.9917
98.7,2023-03-14 15:34:00,2023-03-14,15:00:00,Tuesday,2023-03-13,2820,11285,2023-03-14 13:34:30,01:59:30,1.9917
100.2,2023-03-14 17:34:00,2023-03-14,17:00:00,Tuesday,2023-03-13,2820,11285,2023-03-14 15:34:30,01:59:30,1.9917
59.6,2023-03-14 19:34:00,2023-03-14,19:00:00,Tuesday,2023-03-13,2820,11285,2023-03-14 17:34:30,01:59:30,1.9917
92.5,2023-03-14 21:34:00,2023-03-14,21:00:00,Tuesday,2023-03-13,2820,11285,2023-03-14 19:34:30,01:59:30,1.9917
91.0,2023-03-14 23:34:00,2023-03-14,23:00:00,Tuesday,2023-03-13,2820,11285,2023-03-14 21:34:30,01:59:30,1.9917
86.5,2023-03-15 01:34:00,2023-03-15,01:00:00,Wednesday,2023-03-13,2822,11285,2023-03-14 23:34:30,01:59:30,1.9917
92.8,2023-03-15 03:34:00,2023-03-15,03:00:00,Wednesday,2023-03-13,2822,11285,2023-03-15 01:34:30,01:59:30,1.9917
97.7,2023-03-15 05:34:00,2023-03-15,05:00:00,Wednesday,2023-03-13,2822,11285,2023-03-15 03:34:30,01:59:30,1.9917
89.9,2023-03-15 07:34:00,2023-03-15,07:00:00,Wednesday,2023-03-13,2822,11285,2023-03-15 05:34:30,01:59:30,1.9917
88.1,2023-03-15 09:34:00,2023-03-15,09:00:00,Wednesday,2023-03-13,2822,11285,2023-03-15 07:34:30,01:59:30,1.9917
82.0,2023-03-15 11:34:00,2023-03-15,11:00:00,Wednesday,2023-03-13,2822,11285,2023-03-15 09:34:30,01:59:30,1.9917
91.8,2023-03-15 13:34:00,2023-03-15,13:00:00,Wednesday,2023-03-13,2822,11285,2023-03-15 11:34:30,01:59:30,1.9917
67.9,2023-03-15 15:34:00,2023-03-15,15:00:00,Wednesday,2023-03-13,2822,11285,2023-03-15 13:34:30,01:59:30,1.9917
85.9,2023-03-15 17:34:00,2023-03-15,17:00:00,Wednesday,2023-03-13,2822,11285,2023-03-15 15:34:30,01:59:30,1.9917
94.1,2023-03-15 19:34:00,2023-03-15,19:00:00,Wednesday,2023-03-13,2822,11285,2023-03-15 17:34:30,01:59:30,1.9917
94.0,2023-03-15 21:34:00,2023-03-15,21:00:00,Wednesday,2023-03-13,2822,11285,2023-03-15 19:34:30,01:59:30,1.9917
89.9,2023-03-15 23:34:00,2023-03-15,23:00:00,Wednesday,2023-03-13,2822,11285,2023-03-15 21:34:30,01:59:30,1.9917
93.9,2023-03-15 23:59:30,2023-03-15,23:00:00,Wednesday,2023-03-13,2822,11285,2023-03-15 23:34:30,00:25:00,0.4167
102.3,2023-03-17 01:34:00,2023-03-17,01:00:00,Friday,2023-03-13,2821,11285,2023-03-17 00:00:00,01:34:00,1.5667
96.1,2023-03-17 03:34:00,2023-03-17,03:00:00,Friday,2023-03-13,2821,11285,2023-03-17 01:34:30,01:59:30,1.9917
92.1,2023-03-17 05:34:00,2023-03-17,05:00:00,Friday,2023-03-13,2821,11285,2023-03-17 03:34:30,01:59:30,1.9917
80.3,2023-03-17 07:34:00,2023-03-17,07:00:00,Friday,2023-03-13,2821,11285,2023-03-17 05:34:30,01:59:30,1.9917
75.0,2023-03-17 09:34:00,2023-03-17,09:00:00,Friday,2023-03-13,2821,11285,2023-03-17 07:34:30,01:59:30,1.9917
80.4,2023-03-17 11:35:00,2023-03-17,11:00:00,Friday,2023-03-13,2821,11285,2023-03-17 09:34:30,02:00:30,2.0083
97.6,2023-03-17 13:34:00,2023-03-17,13:00:00,Friday,2023-03-13,2821,11285,2023-03-17 11:35:30,01:58:30,1.975
107.5,2023-03-17 17:34:00,2023-03-17,17:00:00,Friday,2023-03-13,2821,11285,2023-03-17 13:34:30,03:59:30,3.9917
116.1,2023-03-17 19:34:00,2023-03-17,19:00:00,Friday,2023-03-13,2821,11285,2023-03-17 17:34:30,01:59:30,1.9917
115.8,2023-03-17 21:34:00,2023-03-17,21:00:00,Friday,2023-03-13,2821,11285,2023-03-17 19:34:30,01:59:30,1.9917
126.4,2023-03-17 23:34:00,2023-03-17,23:00:00,Friday,2023-03-13,2821,11285,2023-03-17 21:34:30,01:59:30,1.9917
123.0,2023-03-17 23:59:30,2023-03-17,23:00:00,Friday,2023-03-13,2821,11285,2023-03-17 23:34:30,00:25:00,0.4167
90.7,2023-03-22 01:34:00,2023-03-22,01:00:00,Wednesday,2023-03-20,2762,14058,2023-03-22 00:30:00,01:04:00,1.0667
102.2,2023-03-22 03:34:00,2023-03-22,03:00:00,Wednesday,2023-03-20,2762,14058,2023-03-22 01:34:30,01:59:30,1.9917
93.6,2023-03-22 05:34:00,2023-03-22,05:00:00,Wednesday,2023-03-20,2762,14058,2023-03-22 03:34:30,01:59:30,1.9917
92.6,2023-03-22 07:34:00,2023-03-22,07:00:00,Wednesday,2023-03-20,2762,14058,2023-03-22 05:34:30,01:59:30,1.9917
62.8,2023-03-22 09:34:00,2023-03-22,09:00:00,Wednesday,2023-03-20,2762,14058,2023-03-22 07:34:30,01:59:30,1.9917
86.7,2023-03-22 11:34:00,2023-03-22,11:00:00,Wednesday,2023-03-20,2762,14058,2023-03-22 09:34:30,01:59:30,1.9917
99.1,2023-03-22 13:34:00,2023-03-22,13:00:00,Wednesday,2023-03-20,2762,14058,2023-03-22 11:34:30,01:59:30,1.9917
97.4,2023-03-22 15:34:00,2023-03-22,15:00:00,Wednesday,2023-03-20,2762,14058,2023-03-22 13:34:30,01:59:30,1.9917
91.2,2023-03-22 17:34:00,2023-03-22,17:00:00,Wednesday,2023-03-20,2762,14058,2023-03-22 15:34:30,01:59:30,1.9917
93.2,2023-03-22 19:34:00,2023-03-22,19:00:00,Wednesday,2023-03-20,2762,14058,2023-03-22 17:34:30,01:59:30,1.9917
103.6,2023-03-22 21:34:00,2023-03-22,21:00:00,Wednesday,2023-03-20,2762,14058,2023-03-22 19:34:30,01:59:30,1.9917
93.1,2023-03-22 23:34:00,2023-03-22,23:00:00,Wednesday,2023-03-20,2762,14058,2023-03-22 21:34:30,01:59:30,1.9917
99.7,2023-03-23 01:34:00,2023-03-23,01:00:00,Thursday,2023-03-20,2828,14058,2023-03-22 23:34:30,01:59:30,1.9917
111.9,2023-03-23 03:34:00,2023-03-23,03:00:00,Thursday,2023-03-20,2828,14058,2023-03-23 01:34:30,01:59:30,1.9917
56.0,2023-03-23 05:34:00,2023-03-23,05:00:00,Thursday,2023-03-20,2828,14058,2023-03-23 03:34:30,01:59:30,1.9917
85.3,2023-03-23 07:34:00,2023-03-23,07:00:00,Thursday,2023-03-20,2828,14058,2023-03-23 05:34:30,01:59:30,1.9917
89.1,2023-03-23 11:34:00,2023-03-23,11:00:00,Thursday,2023-03-20,2828,14058,2023-03-23 07:34:30,03:59:30,3.9917
86.2,2023-03-23 13:34:00,2023-03-23,13:00:00,Thursday,2023-03-20,2828,14058,2023-03-23 11:34:30,01:59:30,1.9917
89.4,2023-03-23 15:34:00,2023-03-23,15:00:00,Thursday,2023-03-20,2828,14058,2023-03-23 13:34:30,01:59:30,1.9917
90.5,2023-03-23 17:34:00,2023-03-23,17:00:00,Thursday,2023-03-20,2828,14058,2023-03-23 15:34:30,01:59:30,1.9917
92.3,2023-03-23 19:34:00,2023-03-23,19:00:00,Thursday,2023-03-20,2828,14058,2023-03-23 17:34:30,01:59:30,1.9917
108.6,2023-03-23 21:34:00,2023-03-23,21:00:00,Thursday,2023-03-20,2828,14058,2023-03-23 19:34:30,01:59:30,1.9917
92.7,2023-03-23 23:34:00,2023-03-23,23:00:00,Thursday,2023-03-20,2828,14058,2023-03-23 21:34:30,01:59:30,1.9917
59.6,2023-03-24 01:34:00,2023-03-24,01:00:00,Friday,2023-03-20,2823,14058,2023-03-23 23:34:30,01:59:30,1.9917
109.2,2023-03-24 03:34:00,2023-03-24,03:00:00,Friday,2023-03-20,2823,14058,2023-03-24 01:34:30,01:59:30,1.9917
97.5,2023-03-24 05:34:00,2023-03-24,05:00:00,Friday,2023-03-20,2823,14058,2023-03-24 03:34:30,01:59:30,1.9917
100.5,2023-03-24 07:34:00,2023-03-24,07:00:00,Friday,2023-03-20,2823,14058,2023-03-24 05:34:30,01:59:30,1.9917
96.8,2023-03-24 09:34:00,2023-03-24,09:00:00,Friday,2023-03-20,2823,14058,2023-03-24 07:34:30,01:59:30,1.9917
94.5,2023-03-24 11:34:00,2023-03-24,11:00:00,Friday,2023-03-20,2823,14058,2023-03-24 09:34:30,01:59:30,1.9917
94.0,2023-03-24 13:34:00,2023-03-24,13:00:00,Friday,2023-03-20,2823,14058,2023-03-24 11:34:30,01:59:30,1.9917
97.0,2023-03-24 15:34:00,2023-03-24,15:00:00,Friday,2023-03-20,2823,14058,2023-03-24 13:34:30,01:59:30,1.9917
93.8,2023-03-24 17:34:00,2023-03-24,17:00:00,Friday,2023-03-20,2823,14058,2023-03-24 15:34:30,01:59:30,1.9917
90.7,2023-03-24 19:34:00,2023-03-24,19:00:00,Friday,2023-03-20,2823,14058,2023-03-24 17:34:30,01:59:30,1.9917
62.7,2023-03-24 21:34:00,2023-03-24,21:00:00,Friday,2023-03-20,2823,14058,2023-03-24 19:34:30,01:59:30,1.9917
89.0,2023-03-24 23:34:00,2023-03-24,23:00:00,Friday,2023-03-20,2823,14058,2023-03-24 21:34:30,01:59:30,1.9917
90.2,2023-03-25 03:34:00,2023-03-25,03:00:00,Saturday,2023-03-20,2821,14058,2023-03-24 23:34:30,03:59:30,3.9917
89.1,2023-03-25 05:34:00,2023-03-25,05:00:00,Saturday,2023-03-20,2821,14058,2023-03-25 03:34:30,01:59:30,1.9917
88.9,2023-03-25 07:34:00,2023-03-25,07:00:00,Saturday,2023-03-20,2821,14058,2023-03-25 05:34:30,01:59:30,1.9917
90.1,2023-03-25 09:34:00,2023-03-25,09:00:00,Saturday,2023-03-20,2821,14058,2023-03-25 07:34:30,01:59:30,1.9917
92.0,2023-03-25 11:34:00,2023-03-25,11:00:00,Saturday,2023-03-20,2821,14058,2023-03-25 09:34:30,01:59:30,1.9917
92.1,2023-03-25 13:34:00,2023-03-25,13:00:00,Saturday,2023-03-20,2821,14058,2023-03-25 11:34:30,01:59:30,1.9917
88.4,2023-03-25 15:34:00,2023-03-25,15:00:00,Saturday,2023-03-20,2821,14058,2023-03-25 13:34:30,01:59:30,1.9917
73.6,2023-03-25 17:34:00,2023-03-25,17:00:00,Saturday,2023-03-20,2821,14058,2023-03-25 15:34:30,01:59:30,1.9917
76.5,2023-03-25 19:34:00,2023-03-25,19:00:00,Saturday,2023-03-20,2821,14058,2023-03-25 17:34:30,01:59:30,1.9917
78.5,2023-03-25 21:34:00,2023-03-25,21:00:00,Saturday,2023-03-20,2821,14058,2023-03-25 19:34:30,01:59:30,1.9917
84.9,2023-03-25 23:34:00,2023-03-25,23:00:00,Saturday,2023-03-20,2821,14058,2023-03-25 21:34:30,01:59:30,1.9917
91.0,2023-03-26 01:34:00,2023-03-26,01:00:00,Sunday,2023-03-20,2824,14058,2023-03-25 23:34:30,01:59:30,1.9917
92.3,2023-03-26 03:34:00,2023-03-26,03:00:00,Sunday,2023-03-20,2824,14058,2023-03-26 01:34:30,01:59:30,1.9917
92.7,2023-03-26 05:34:00,2023-03-26,05:00:00,Sunday,2023-03-20,2824,14058,2023-03-26 03:34:30,01:59:30,1.9917
96.5,2023-03-26 07:34:00,2023-03-26,07:00:00,Sunday,2023-03-20,2824,14058,2023-03-26 05:34:30,01:59:30,1.9917
98.9,2023-03-26 09:34:00,2023-03-26,09:00:00,Sunday,2023-03-20,2824,14058,2023-03-26 07:34:30,01:59:30,1.9917
84.0,2023-03-26 11:34:00,2023-03-26,11:00:00,Sunday,2023-03-20,2824,14058,2023-03-26 09:34:30,01:59:30,1.9917
88.0,2023-03-26 13:34:00,2023-03-26,13:00:00,Sunday,2023-03-20,2824,14058,2023-03-26 11:34:30,01:59:30,1.9917
64.9,2023-03-26 15:34:00,2023-03-26,15:00:00,Sunday,2023-03-20,2824,14058,2023-03-26 13:34:30,01:59:30,1.9917
52.3,2023-03-26 17:34:00,2023-03-26,17:00:00,Sunday,2023-03-20,2824,14058,2023-03-26 15:34:30,01:59:30,1.9917
49.9,2023-03-26 19:31:00,2023-03-26,19:00:00,Sunday,2023-03-20,2824,14058,2023-03-26 17:34:30,01:56:30,1.9417
52.9,2023-03-26 21:34:00,2023-03-26,21:00:00,Sunday,2023-03-20,2824,14058,2023-03-26 19:33:30,02:00:30,2.0083
59.4,2023-03-26 23:34:00,2023-03-26,23:00:00,Sunday,2023-03-20,2824,14058,2023-03-26 21:34:30,01:59:30,1.9917
68.3,2023-03-27 01:34:00,2023-03-27,01:00:00,Monday,2023-03-27,2820,10706,2023-03-26 23:34:30,01:59:30,1.9917
66.1,2023-03-27 03:34:00,2023-03-27,03:00:00,Monday,2023-03-27,2820,10706,2023-03-27 01:34:30,01:59:30,1.9917
76.1,2023-03-27 05:33:00,2023-03-27,05:00:00,Monday,2023-03-27,2820,10706,2023-03-27 03:34:30,01:58:30,1.975
84.7,2023-03-27 07:34:00,2023-03-27,07:00:00,Monday,2023-03-27,2820,10706,2023-03-27 05:33:30,02:00:30,2.0083
79.7,2023-03-27 09:34:00,2023-03-27,09:00:00,Monday,2023-03-27,2820,10706,2023-03-27 07:34:30,01:59:30,1.9917
72.6,2023-03-27 11:34:00,2023-03-27,11:00:00,Monday,2023-03-27,2820,10706,2023-03-27 09:34:30,01:59:30,1.9917
81.5,2023-03-27 13:34:00,2023-03-27,13:00:00,Monday,2023-03-27,2820,10706,2023-03-27 11:34:30,01:59:30,1.9917
75.8,2023-03-27 15:33:00,2023-03-27,15:00:00,Monday,2023-03-27,2820,10706,2023-03-27 13:34:30,01:58:30,1.975
49.5,2023-03-27 17:34:00,2023-03-27,17:00:00,Monday,2023-03-27,2820,10706,2023-03-27 15:33:30,02:00:30,2.0083
52.9,2023-03-27 19:34:00,2023-03-27,19:00:00,Monday,2023-03-27,2820,10706,2023-03-27 17:34:30,01:59:30,1.9917
69.0,2023-03-27 21:34:00,2023-03-27,21:00:00,Monday,2023-03-27,2820,10706,2023-03-27 19:34:30,01:59:30,1.9917
66.6,2023-03-27 23:34:00,2023-03-27,23:00:00,Monday,2023-03-27,2820,10706,2023-03-27 21:34:30,01:59:30,1.9917
69.0,2023-03-27 23:59:30,2023-03-27,23:00:00,Monday,2023-03-27,2820,10706,2023-03-27 23:34:30,00:25:00,0.4167
104.7,2023-03-30 01:33:00,2023-03-30,01:00:00,Thursday,2023-03-27,2741,10706,2023-03-30 00:45:00,00:48:00,0.8
91.1,2023-03-30 03:33:00,2023-03-30,03:00:00,Thursday,2023-03-27,2741,10706,2023-03-30 01:33:30,01:59:30,1.9917
88.0,2023-03-30 05:33:00,2023-03-30,05:00:00,Thursday,2023-03-27,2741,10706,2023-03-30 03:33:30,01:59:30,1.9917
90.0,2023-03-30 07:33:00,2023-03-30,07:00:00,Thursday,2023-03-27,2741,10706,2023-03-30 05:33:30,01:59:30,1.9917
89.6,2023-03-30 09:33:00,2023-03-30,09:00:00,Thursday,2023-03-27,2741,10706,2023-03-30 07:33:30,01:59:30,1.9917
91.4,2023-03-30 11:33:00,2023-03-30,11:00:00,Thursday,2023-03-27,2741,10706,2023-03-30 09:33:30,01:59:30,1.9917
68.2,2023-03-30 13:33:00,2023-03-30,13:00:00,Thursday,2023-03-27,2741,10706,2023-03-30 11:33:30,01:59:30,1.9917
83.1,2023-03-30 15:33:00,2023-03-30,15:00:00,Thursday,2023-03-27,2741,10706,2023-03-30 13:33:30,01:59:30,1.9917
92.4,2023-03-30 19:33:00,2023-03-30,19:00:00,Thursday,2023-03-27,2741,10706,2023-03-30 15:33:30,03:59:30,3.9917
98.4,2023-03-30 21:33:00,2023-03-30,21:00:00,Thursday,2023-03-27,2741,10706,2023-03-30 19:33:30,01:59:30,1.9917
84.9,2023-03-30 23:33:00,2023-03-30,23:00:00,Thursday,2023-03-27,2741,10706,2023-03-30 21:33:30,01:59:30,1.9917
79.7,2023-03-30 23:59:30,2023-03-30,23:00:00,Thursday,2023-03-27,2741,10706,2023-03-30 23:33:30,00:26:00,0.4333
59.7,2023-04-01 00:29:30,2023-04-01,00:00:00,Saturday,2023-03-27,2298,10706,2023-04-01 00:15:00,00:14:30,0.2417
54.3,2023-04-01 03:33:00,2023-04-01,03:00:00,Saturday,2023-03-27,2298,10706,2023-04-01 03:08:30,00:24:30,0.4083
56.6,2023-04-01 05:33:00,2023-04-01,05:00:00,Saturday,2023-03-27,2298,10706,2023-04-01 03:33:30,01:59:30,1.9917
59.6,2023-04-01 07:33:00,2023-04-01,07:00:00,Saturday,2023-03-27,2298,10706,2023-04-01 05:33:30,01:59:30,1.9917
61.0,2023-04-01 09:33:00,2023-04-01,09:00:00,Saturday,2023-03-27,2298,10706,2023-04-01 07:33:30,01:59:30,1.9917
46.4,2023-04-01 11:23:00,2023-04-01,11:00:00,Saturday,2023-03-27,2298,10706,2023-04-01 09:33:30,01:49:30,1.825
38.1,2023-04-01 13:33:00,2023-04-01,13:00:00,Saturday,2023-03-27,2298,10706,2023-04-01 12:22:30,01:10:30,1.175
35.1,2023-04-01 15:33:00,2023-04-01,15:00:00,Saturday,2023-03-27,2298,10706,2023-04-01 13:33:30,01:59:30,1.9917
35.8,2023-04-01 17:33:00,2023-04-01,17:00:00,Saturday,2023-03-27,2298,10706,2023-04-01 15:33:30,01:59:30,1.9917
42.5,2023-04-01 19:33:00,2023-04-01,19:00:00,Saturday,2023-03-27,2298,10706,2023-04-01 17:33:30,01:59:30,1.9917
52.2,2023-04-01 21:33:00,2023-04-01,21:00:00,Saturday,2023-03-27,2298,10706,2023-04-01 19:33:30,01:59:30,1.9917
60.3,2023-04-01 23:33:00,2023-04-01,23:00:00,Saturday,2023-03-27,2298,10706,2023-04-01 21:33:30,01:59:30,1.9917
58.6,2023-04-02 01:33:00,2023-04-02,01:00:00,Sunday,2023-03-27,2847,10706,2023-04-01 23:33:30,01:59:30,1.9917
52.8,2023-04-02 03:33:00,2023-04-02,03:00:00,Sunday,2023-03-27,2847,10706,2023-04-02 01:33:30,01:59:30,1.9917
50.3,2023-04-02 05:33:00,2023-04-02,05:00:00,Sunday,2023-03-27,2847,10706,2023-04-02 03:33:30,01:59:30,1.9917
44.2,2023-04-02 07:33:00,2023-04-02,07:00:00,Sunday,2023-03-27,2847,10706,2023-04-02 05:33:30,01:59:30,1.9917
46.7,2023-04-02 09:33:00,2023-04-02,09:00:00,Sunday,2023-03-27,2847,10706,2023-04-02 07:33:30,01:59:30,1.9917
78.9,2023-04-02 11:33:00,2023-04-02,11:00:00,Sunday,2023-03-27,2847,10706,2023-04-02 09:33:30,01:59:30,1.9917
60.7,2023-04-02 13:33:00,2023-04-02,13:00:00,Sunday,2023-03-27,2847,10706,2023-04-02 11:33:30,01:59:30,1.9917
56.7,2023-04-02 15:33:00,2023-04-02,15:00:00,Sunday,2023-03-27,2847,10706,2023-04-02 13:33:30,01:59:30,1.9917
55.0,2023-04-02 17:33:00,2023-04-02,17:00:00,Sunday,2023-03-27,2847,10706,2023-04-02 15:33:30,01:59:30,1.9917
59.4,2023-04-02 19:33:00,2023-04-02,19:00:00,Sunday,2023-03-27,2847,10706,2023-04-02 17:33:30,01:59:30,1.9917
60.3,2023-04-02 21:33:00,2023-04-02,21:00:00,Sunday,2023-03-27,2847,10706,2023-04-02 19:33:30,01:59:30,1.9917
58.8,2023-04-02 23:33:00,2023-04-02,23:00:00,Sunday,2023-03-27,2847,10706,2023-04-02 21:33:30,01:59:30,1.9917
52.5,2023-04-03 01:33:00,2023-04-03,01:00:00,Monday,2023-04-03,2702,16419,2023-04-02 23:33:30,01:59:30,1.9917
64.0,2023-04-03 03:33:00,2023-04-03,03:00:00,Monday,2023-04-03,2702,16419,2023-04-03 01:33:30,01:59:30,1.9917
60.4,2023-04-03 05:33:00,2023-04-03,05:00:00,Monday,2023-04-03,2702,16419,2023-04-03 03:33:30,01:59:30,1.9917
68.7,2023-04-03 09:33:00,2023-04-03,09:00:00,Monday,2023-04-03,2702,16419,2023-04-03 05:33:30,03:59:30,3.9917
67.3,2023-04-03 11:33:00,2023-04-03,11:00:00,Monday,2023-04-03,2702,16419,2023-04-03 09:33:30,01:59:30,1.9917
57.4,2023-04-03 13:33:00,2023-04-03,13:00:00,Monday,2023-04-03,2702,16419,2023-04-03 11:33:30,01:59:30,1.9917
62.8,2023-04-03 15:33:00,2023-04-03,15:00:00,Monday,2023-04-03,2702,16419,2023-04-03 13:33:30,01:59:30,1.9917
65.4,2023-04-03 19:33:00,2023-04-03,19:00:00,Monday,2023-04-03,2702,16419,2023-04-03 15:33:30,03:59:30,3.9917
93.7,2023-04-03 21:33:00,2023-04-03,21:00:00,Monday,2023-04-03,2702,16419,2023-04-03 19:33:30,01:59:30,1.9917
79.1,2023-04-03 23:33:00,2023-04-03,23:00:00,Monday,2023-04-03,2702,16419,2023-04-03 21:33:30,01:59:30,1.9917
90.0,2023-04-03 23:59:30,2023-04-03,23:00:00,Monday,2023-04-03,2702,16419,2023-04-03 23:33:30,00:26:00,0.4333
81.8,2023-04-05 01:36:00,2023-04-05,01:00:00,Wednesday,2023-04-03,2810,16419,2023-04-05 00:15:00,01:21:00,1.35
113.7,2023-04-05 03:36:00,2023-04-05,03:00:00,Wednesday,2023-04-03,2810,16419,2023-04-05 01:36:30,01:59:30,1.9917
104.4,2023-04-05 05:36:00,2023-04-05,05:00:00,Wednesday,2023-04-03,2810,16419,2023-04-05 03:36:30,01:59:30,1.9917
104.1,2023-04-05 07:36:00,2023-04-05,07:00:00,Wednesday,2023-04-03,2810,16419,2023-04-05 05:36:30,01:59:30,1.9917
98.9,2023-04-05 09:36:00,2023-04-05,09:00:00,Wednesday,2023-04-03,2810,16419,2023-04-05 07:36:30,01:59:30,1.9917
91.7,2023-04-05 11:36:00,2023-04-05,11:00:00,Wednesday,2023-04-03,2810,16419,2023-04-05 09:36:30,01:59:30,1.9917
96.1,2023-04-05 13:36:00,2023-04-05,13:00:00,Wednesday,2023-04-03,2810,16419,2023-04-05 11:36:30,01:59:30,1.9917
74.2,2023-04-05 15:36:00,2023-04-05,15:00:00,Wednesday,2023-04-03,2810,16419,2023-04-05 13:36:30,01:59:30,1.9917
101.2,2023-04-05 17:36:00,2023-04-05,17:00:00,Wednesday,2023-04-03,2810,16419,2023-04-05 15:36:30,01:59:30,1.9917
103.0,2023-04-05 19:36:00,2023-04-05,19:00:00,Wednesday,2023-04-03,2810,16419,2023-04-05 17:36:30,01:59:30,1.9917
117.4,2023-04-05 21:36:00,2023-04-05,21:00:00,Wednesday,2023-04-03,2810,16419,2023-04-05 19:36:30,01:59:30,1.9917
100.6,2023-04-05 23:36:00,2023-04-05,23:00:00,Wednesday,2023-04-03,2810,16419,2023-04-05 21:36:30,01:59:30,1.9917
97.1,2023-04-06 01:36:00,2023-04-06,01:00:00,Thursday,2023-04-03,2846,16419,2023-04-05 23:36:30,01:59:30,1.9917
107.8,2023-04-06 03:36:00,2023-04-06,03:00:00,Thursday,2023-04-03,2846,16419,2023-04-06 01:36:30,01:59:30,1.9917
101.1,2023-04-06 05:36:00,2023-04-06,05:00:00,Thursday,2023-04-03,2846,16419,2023-04-06 03:36:30,01:59:30,1.9917
84.1,2023-04-06 07:36:00,2023-04-06,07:00:00,Thursday,2023-04-03,2846,16419,2023-04-06 05:36:30,01:59:30,1.9917
83.7,2023-04-06 09:36:00,2023-04-06,09:00:00,Thursday,2023-04-03,2846,16419,2023-04-06 07:36:30,01:59:30,1.9917
82.0,2023-04-06 11:36:00,2023-04-06,11:00:00,Thursday,2023-04-03,2846,16419,2023-04-06 09:36:30,01:59:30,1.9917
83.6,2023-04-06 13:36:00,2023-04-06,13:00:00,Thursday,2023-04-03,2846,16419,2023-04-06 11:36:30,01:59:30,1.9917
91.6,2023-04-06 15:36:00,2023-04-06,15:00:00,Thursday,2023-04-03,2846,16419,2023-04-06 13:36:30,01:59:30,1.9917
93.2,2023-04-06 17:36:00,2023-04-06,17:00:00,Thursday,2023-04-03,2846,16419,2023-04-06 15:36:30,01:59:30,1.9917
93.3,2023-04-06 19:36:00,2023-04-06,19:00:00,Thursday,2023-04-03,2846,16419,2023-04-06 17:36:30,01:59:30,1.9917
101.8,2023-04-06 21:36:00,2023-04-06,21:00:00,Thursday,2023-04-03,2846,16419,2023-04-06 19:36:30,01:59:30,1.9917
98.2,2023-04-06 23:36:00,2023-04-06,23:00:00,Thursday,2023-04-03,2846,16419,2023-04-06 21:36:30,01:59:30,1.9917
79.8,2023-04-07 01:36:00,2023-04-07,01:00:00,Friday,2023-04-03,2367,16419,2023-04-06 23:36:30,01:59:30,1.9917
112.0,2023-04-07 03:36:00,2023-04-07,03:00:00,Friday,2023-04-03,2367,16419,2023-04-07 01:36:30,01:59:30,1.9917
110.0,2023-04-07 07:36:00,2023-04-07,07:00:00,Friday,2023-04-03,2367,16419,2023-04-07 03:36:30,03:59:30,3.9917
100.9,2023-04-07 08:41:30,2023-04-07,08:00:00,Friday,2023-04-03,2367,16419,2023-04-07 07:36:30,01:05:00,1.0833
96.2,2023-04-07 13:36:00,2023-04-07,13:00:00,Friday,2023-04-03,2367,16419,2023-04-07 12:45:00,00:51:00,0.85
102.7,2023-04-07 15:36:00,2023-04-07,15:00:00,Friday,2023-04-03,2367,16419,2023-04-07 13:36:30,01:59:30,1.9917
76.5,2023-04-07 17:36:00,2023-04-07,17:00:00,Friday,2023-04-03,2367,16419,2023-04-07 15:36:30,01:59:30,1.9917
84.3,2023-04-07 19:36:00,2023-04-07,19:00:00,Friday,2023-04-03,2367,16419,2023-04-07 17:36:30,01:59:30,1.9917
106.8,2023-04-07 21:36:00,2023-04-07,21:00:00,Friday,2023-04-03,2367,16419,2023-04-07 19:36:30,01:59:30,1.9917
95.8,2023-04-07 23:36:00,2023-04-07,23:00:00,Friday,2023-04-03,2367,16419,2023-04-07 21:36:30,01:59:30,1.9917
117.8,2023-04-08 01:36:00,2023-04-08,01:00:00,Saturday,2023-04-03,2847,16419,2023-04-07 23:36:30,01:59:30,1.9917
120.5,2023-04-08 03:36:00,2023-04-08,03:00:00,Saturday,2023-04-03,2847,16419,2023-04-08 01:36:30,01:59:30,1.9917
118.7,2023-04-08 05:36:00,2023-04-08,05:00:00,Saturday,2023-04-03,2847,16419,2023-04-08 03:36:30,01:59:30,1.9917
118.3,2023-04-08 07:36:00,2023-04-08,07:00:00,Saturday,2023-04-03,2847,16419,2023-04-08 05:36:30,01:59:30,1.9917
116.9,2023-04-08 09:36:00,2023-04-08,09:00:00,Saturday,2023-04-03,2847,16419,2023-04-08 07:36:30,01:59:30,1.9917
76.7,2023-04-08 11:36:00,2023-04-08,11:00:00,Saturday,2023-04-03,2847,16419,2023-04-08 09:36:30,01:59:30,1.9917
